IA category,Subcategory,Sub-subcategory,Page,Current URL,Final URL,Original backend source,New backend source,Platform specific,Version switcher,Classic or Samsara?,Samsara-related,New or existing?,Update/Needed for preview launch?,Deprecation path,Notes
Build a backend,More features,In-app Messaging,Set up In-app Messaging,https://docs.amplify.aws/lib/in-app-messaging/getting-started/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/set-up-in-app-messaging/,src/pages/lib/in-app-messaging/getting-started/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/set-up-in-app-messaging/index.mdx,React Native,No,Classic,No,Existing,No,No,Update folder name
Build a backend,More features,In-app Messaging,Create an In-App Messaging Campaign,https://docs.amplify.aws/lib/in-app-messaging/create-campaign/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/create-campaign/,src/pages/lib/in-app-messaging/create-campaign/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/create-campaign/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,In-app Messaging,Integrate your application,https://docs.amplify.aws/lib/in-app-messaging/integrate-your-application/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/integrate-application/,src/pages/lib/in-app-messaging/integrate-your-application/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/integrate-application/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,In-app Messaging,Sync messages,https://docs.amplify.aws/lib/in-app-messaging/sync-messages/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/sync-messages/,src/pages/lib/in-app-messaging/sync-messages/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/sync-messages/index.mdx,React Native,No,Classic,No,Existing,No,No,"Recommend combining sync, display, and clear messages in one page in the future"
Build a backend,More features,In-app Messaging,Display message,https://docs.amplify.aws/lib/in-app-messaging/display-message/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/display-message/,src/pages/lib/in-app-messaging/display-message/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/display-message/index.mdx,React Native,No,Classic,No,Existing,No,No,"Recommend combining sync, display, and clear messages in one page in the future"
Build a backend,More features,In-app Messaging,Clear messages,https://docs.amplify.aws/lib/in-app-messaging/clear-messages/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/clear-messages/,src/pages/lib/in-app-messaging/clear-messages/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/clear-messages/index.mdx,React Native,No,Classic,No,Existing,No,No,"Recommend combining sync, display, and clear messages in one page in the future"
Build a backend,More features,In-app Messaging,Identify a user,https://docs.amplify.aws/lib/in-app-messaging/identify-user/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/identify-user/,src/pages/lib/in-app-messaging/identify-user/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/identify-user/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,In-app Messaging,Respond to interaction events,https://docs.amplify.aws/lib/in-app-messaging/respond-interaction-events/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/respond-interaction-events/,src/pages/lib/in-app-messaging/respond-interaction-events/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/respond-interaction-events/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,In-app Messaging,Resolving conflicts,https://docs.amplify.aws/lib/in-app-messaging/resolve-conflicts/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/in-app-messaging/resolve-conflicts/,src/pages/lib/in-app-messaging/resolve-conflicts/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/in-app-messaging/resolve-conflicts/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,Interactions,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/react-native/build-a-backend/more-features/interactions/,N/a,src/pages/[platform]/build-a-backend/more-features/interactions/index.mdx,React Native,No,Classic,No,New,Yes,No,New overview page which may be cards page for launch 
Build a backend,More features,Interactions,Set up Amplify Interactions,https://docs.amplify.aws/lib/interactions/getting-started/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/interactions/set-up-interactions/,src/pages/lib/interactions/getting-started/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/interactions/set-up-interactions/index.mdx,React Native,No,Classic,No,Existing,No,No,Update page and folder name
Build a backend,More features,Interactions,Interact with bots,https://docs.amplify.aws/lib/interactions/chatbot/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/interactions/chatbot/,src/pages/lib/interactions/chatbot/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/interactions/chatbot/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,Predictions,Overview,https://docs.amplify.aws/lib/predictions/intro/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/,src/pages/lib/predictions/intro/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/index.mdx,React Native,No,Classic,No,Existing,Yes,No,This has an existing overview page! Look at integrating cards in existing page ; update folder name
Build a backend,More features,Predictions,Set up Predictions,https://docs.amplify.aws/lib/predictions/getting-started/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/set-up-predictions/,src/pages/lib/predictions/getting-started/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/set-up-predictions/index.mdx,React Native,No,Classic,No,Existing,No,No,Update folder name
Build a backend,More features,Predictions,Text to speech,https://docs.amplify.aws/lib/predictions/text-speech/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/text-to-speech/,src/pages/lib/predictions/text-speech/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/text-to-speech/index.mdx,React Native,No,Classic,No,Existing,No,No,Update folder name
Build a backend,More features,Predictions,Transcribe audio to text,https://docs.amplify.aws/lib/predictions/transcribe/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/transcribe-audio/,src/pages/lib/predictions/transcribe/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/transcribe-audio/index.mdx,React Native,No,Classic,No,Existing,No,No,Update folder name
Build a backend,More features,Predictions,Translate language,https://docs.amplify.aws/lib/predictions/translate/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/translate/,src/pages/lib/predictions/translate/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/translate/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,Predictions,Identify text,https://docs.amplify.aws/lib/predictions/identify-text/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/identify-text/,src/pages/lib/predictions/identify-text/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/identify-text/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,Predictions,Identify entities from images,https://docs.amplify.aws/lib/predictions/identify-entity/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/identify-entity/,src/pages/lib/predictions/identify-entity/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/identify-entity/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,Predictions,Label objects in image,https://docs.amplify.aws/lib/predictions/label-image/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/label-image/,src/pages/lib/predictions/label-image/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/label-image/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,More features,Predictions,Interpret sentiment,https://docs.amplify.aws/lib/predictions/interpret/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/interpret-sentiment/,src/pages/lib/predictions/interpret/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/interpret-sentiment/index.mdx,React Native,No,Classic,No,Existing,No,No,Update folder name
Build a backend,More features,Predictions,Example application,https://docs.amplify.aws/lib/predictions/sample/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/predictions/example-app/,src/pages/lib/predictions/sample/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/predictions/example-app/index.mdx,React Native,No,Classic,No,Existing,No,No,Update folder name
Build a backend,More features,PubSub,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/react-native/build-a-backend/more-features/pubsub/,N/a,src/pages/[platform]/build-a-backend/more-features/pubsub/index.mdx,React Native,No,Classic,No,New,Yes,No,New overview page which may be cards page for launch 
Build a backend,More features,PubSub,Set up Amplify PubSub,https://docs.amplify.aws/lib/pubsub/getting-started/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/pubsub/set-up-pubsub/,src/pages/lib/pubsub/getting-started/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/pubsub/set-up-pubsub/index.mdx,React Native,No,Classic,No,Existing,No,No,Update page and folder name
Build a backend,More features,PubSub,Subscribe and unsubscribe,https://docs.amplify.aws/lib/pubsub/subunsub/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/pubsub/subscribe/,src/pages/lib/pubsub/subunsub/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/pubsub/subscribe/index.mdx,React Native,No,Classic,No,Existing,No,No,Update page and folder name
Build a backend,More features,PubSub,Publish,https://docs.amplify.aws/lib/pubsub/publish/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/more-features/pubsub/publish/,src/pages/lib/pubsub/publish/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/pubsub/publish/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,Push Notifications,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/react-native/build-a-backend/push-notifications/,N/a,src/pages/[platform]/build-a-backend/push-notifications/index.mdx,React Native,No,Classic,No,New,Yes,No,New overview page which may be cards page for launch 
Build a backend,Push Notifications,N/a,Set up Push Notifications,https://docs.amplify.aws/lib/push-notifications/getting-started/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/push-notifications/set-up-push-notifications/,src/pages/lib/push-notifications/getting-started/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/push-notifications/set-up-push-notifications/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,Push Notifications,N/a,Request permissions,https://docs.amplify.aws/lib/push-notifications/request-permissions/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/request-permissions/,src/pages/lib/push-notifications/request-permissions/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/request-permissions/index.mdx,React Native,No,Classic,No,Existing,No,No,Folder and page name changed
Build a backend,Push Notifications,N/a,Receive a device token,https://docs.amplify.aws/lib/push-notifications/receive-device-token/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/receive-device-token/,src/pages/lib/push-notifications/receive-device-token/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/receive-device-token/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,Push Notifications,N/a,Interact with notifications,https://docs.amplify.aws/lib/push-notifications/interact-with-notifications/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/interact-with-notificiations/,src/pages/lib/push-notifications/interact-with-notifications/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/interact-with-notificiations/index.mdx,React Native,No,Classic,No,Existing,No,No,
Build a backend,Push Notifications,N/a,Identify user to Amazon Pinpoint,https://docs.amplify.aws/lib/push-notifications/identify-user/q/platform/react-native/,https://docs.amplify.aws/react-native/build-a-backend/identify-user/,src/pages/lib/push-notifications/identify-user/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/identify-user/index.mdx,React Native,No,Classic,No,Existing,No,No,
